gencodeId	geneSymbol	medianTPM	release	tissueId
ENSG00000116701.10	NCF2	1.646	v7	Brain_Hippocampus
ENSG00000116701.10	NCF2	1.828	v7	Brain_Hypothalamus
ENSG00000116701.10	NCF2	1.383	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000116701.10	NCF2	1.0945	v7	Brain_Putamen_basal_ganglia
ENSG00000116701.10	NCF2	6.6370000000000005	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000116701.10	NCF2	3.1785	v7	Brain_Substantia_nigra
ENSG00000116701.10	NCF2	7.84	v7	Breast_Mammary_Tissue
ENSG00000116701.10	NCF2	73.935	v7	Cells_EBV-transformed_lymphocytes
ENSG00000116701.10	NCF2	1.6899999999999998E-1	v7	Cells_Transformed_fibroblasts
ENSG00000116701.10	NCF2	4.9115	v7	Cervix_Ectocervix
ENSG00000116701.10	NCF2	5.54	v7	Cervix_Endocervix
ENSG00000116701.10	NCF2	4.935	v7	Colon_Sigmoid
ENSG00000116701.10	NCF2	4.8725	v7	Colon_Transverse
ENSG00000116701.10	NCF2	4.6935	v7	Esophagus_Gastroesophageal_Junction
ENSG00000116701.10	NCF2	6.832000000000001	v7	Esophagus_Mucosa
ENSG00000116701.10	NCF2	4.18	v7	Esophagus_Muscularis
ENSG00000116701.10	NCF2	6.07	v7	Fallopian_Tube
ENSG00000116701.10	NCF2	2.803	v7	Heart_Atrial_Appendage
ENSG00000116701.10	NCF2	1.885	v7	Heart_Left_Ventricle
ENSG00000116701.10	NCF2	2.263	v7	Kidney_Cortex
ENSG00000116701.10	NCF2	2.7319999999999998	v7	Liver
ENSG00000116701.10	NCF2	89.28	v7	Lung
ENSG00000116701.10	NCF2	6.699	v7	Minor_Salivary_Gland
ENSG00000116701.10	NCF2	0.96645	v7	Muscle_Skeletal
ENSG00000116701.10	NCF2	10.175	v7	Nerve_Tibial
ENSG00000116701.10	NCF2	2.165	v7	Ovary
ENSG00000116701.10	NCF2	1.3595	v7	Pancreas
ENSG00000116701.10	NCF2	3.688	v7	Pituitary
ENSG00000116701.10	NCF2	3.8945	v7	Prostate
ENSG00000116701.10	NCF2	14.65	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000116701.10	NCF2	15.19	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000116701.10	NCF2	7.528	v7	Small_Intestine_Terminal_Ileum
ENSG00000116701.10	NCF2	111.65	v7	Spleen
ENSG00000116701.10	NCF2	2.6510000000000002	v7	Stomach
ENSG00000116701.10	NCF2	1.794	v7	Testis
ENSG00000116701.10	NCF2	4.437	v7	Thyroid
ENSG00000116701.10	NCF2	4.3	v7	Uterus
ENSG00000116701.10	NCF2	8.548	v7	Vagina
ENSG00000116701.10	NCF2	674.1	v7	Whole_Blood
ENSG00000117289.7	TXNIP	2460.5	v7	Adipose_Subcutaneous
ENSG00000117289.7	TXNIP	1496.0	v7	Adipose_Visceral_Omentum
ENSG00000117289.7	TXNIP	692.0	v7	Adrenal_Gland
ENSG00000117289.7	TXNIP	488.9	v7	Artery_Aorta
ENSG00000117289.7	TXNIP	735.9	v7	Artery_Coronary
ENSG00000117289.7	TXNIP	761.5	v7	Artery_Tibial
ENSG00000117289.7	TXNIP	1808.0	v7	Bladder
ENSG00000117289.7	TXNIP	54.79	v7	Brain_Amygdala
ENSG00000117289.7	TXNIP	41.44	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000117289.7	TXNIP	54.555	v7	Brain_Caudate_basal_ganglia
ENSG00000117289.7	TXNIP	61.33	v7	Brain_Cerebellar_Hemisphere
ENSG00000117289.7	TXNIP	68.49	v7	Brain_Cerebellum
ENSG00000117289.7	TXNIP	53.345	v7	Brain_Cortex
ENSG00000117289.7	TXNIP	43.46	v7	Brain_Frontal_Cortex_BA9
ENSG00000117289.7	TXNIP	61.74	v7	Brain_Hippocampus
ENSG00000117289.7	TXNIP	62.45	v7	Brain_Hypothalamus
ENSG00000117289.7	TXNIP	39.31	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000117289.7	TXNIP	49.73	v7	Brain_Putamen_basal_ganglia
ENSG00000117289.7	TXNIP	171.4	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000117289.7	TXNIP	80.96	v7	Brain_Substantia_nigra
ENSG00000117289.7	TXNIP	2336.0	v7	Breast_Mammary_Tissue
ENSG00000117289.7	TXNIP	95.135	v7	Cells_EBV-transformed_lymphocytes
ENSG00000117289.7	TXNIP	51.06	v7	Cells_Transformed_fibroblasts
ENSG00000117289.7	TXNIP	1633.5	v7	Cervix_Ectocervix
ENSG00000117289.7	TXNIP	2068.0	v7	Cervix_Endocervix
ENSG00000117289.7	TXNIP	1460.0	v7	Colon_Sigmoid
ENSG00000117289.7	TXNIP	946.7	v7	Colon_Transverse
ENSG00000117289.7	TXNIP	1872.0	v7	Esophagus_Gastroesophageal_Junction
ENSG00000117289.7	TXNIP	389.1	v7	Esophagus_Mucosa
ENSG00000117289.7	TXNIP	1941.0	v7	Esophagus_Muscularis
ENSG00000117289.7	TXNIP	1102.0	v7	Fallopian_Tube
ENSG00000117289.7	TXNIP	374.7	v7	Heart_Atrial_Appendage
ENSG00000117289.7	TXNIP	380.2	v7	Heart_Left_Ventricle
ENSG00000117289.7	TXNIP	415.6	v7	Kidney_Cortex
ENSG00000117289.7	TXNIP	79.81	v7	Liver
ENSG00000117289.7	TXNIP	1396.0	v7	Lung
ENSG00000117289.7	TXNIP	810.3	v7	Minor_Salivary_Gland
ENSG00000117289.7	TXNIP	871.9	v7	Muscle_Skeletal
ENSG00000117289.7	TXNIP	1881.5	v7	Nerve_Tibial
ENSG00000117289.7	TXNIP	686.4	v7	Ovary
ENSG00000117289.7	TXNIP	267.75	v7	Pancreas
ENSG00000117289.7	TXNIP	283.3	v7	Pituitary
ENSG00000117289.7	TXNIP	609.9	v7	Prostate
ENSG00000117289.7	TXNIP	1320.0	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000117289.7	TXNIP	1527.0	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000117289.7	TXNIP	1016.0	v7	Small_Intestine_Terminal_Ileum
ENSG00000117289.7	TXNIP	1615.5	v7	Spleen
ENSG00000117289.7	TXNIP	649.0	v7	Stomach
ENSG00000117289.7	TXNIP	175.3	v7	Testis
ENSG00000117289.7	TXNIP	986.55	v7	Thyroid
ENSG00000117289.7	TXNIP	1595.0	v7	Uterus
ENSG00000117289.7	TXNIP	1134.0	v7	Vagina
ENSG00000117289.7	TXNIP	1095.0	v7	Whole_Blood
ENSG00000117984.8	CTSD	669.5	v7	Adipose_Subcutaneous
ENSG00000117984.8	CTSD	585.3	v7	Adipose_Visceral_Omentum
ENSG00000117984.8	CTSD	1798.0	v7	Adrenal_Gland
ENSG00000117984.8	CTSD	1353.0	v7	Artery_Aorta
ENSG00000117984.8	CTSD	883.2	v7	Artery_Coronary
ENSG00000117984.8	CTSD	631.9	v7	Artery_Tibial
ENSG00000117984.8	CTSD	897.6	v7	Bladder
ENSG00000117984.8	CTSD	148.8	v7	Brain_Amygdala
ENSG00000117984.8	CTSD	190.1	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000117984.8	CTSD	181.9	v7	Brain_Caudate_basal_ganglia
ENSG00000117984.8	CTSD	242.35	v7	Brain_Cerebellar_Hemisphere
ENSG00000117984.8	CTSD	271.2	v7	Brain_Cerebellum
ENSG00000117984.8	CTSD	264.55	v7	Brain_Cortex
ENSG00000117984.8	CTSD	287.0	v7	Brain_Frontal_Cortex_BA9
ENSG00000117984.8	CTSD	168.6	v7	Brain_Hippocampus
ENSG00000117984.8	CTSD	268.5	v7	Brain_Hypothalamus
ENSG00000117984.8	CTSD	188.8	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000117984.8	CTSD	166.45	v7	Brain_Putamen_basal_ganglia
ENSG00000117984.8	CTSD	365.8	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000117984.8	CTSD	283.1	v7	Brain_Substantia_nigra
ENSG00000117984.8	CTSD	548.7	v7	Breast_Mammary_Tissue
ENSG00000117984.8	CTSD	80.505	v7	Cells_EBV-transformed_lymphocytes
ENSG00000117984.8	CTSD	452.4	v7	Cells_Transformed_fibroblasts
ENSG00000117984.8	CTSD	639.1	v7	Cervix_Ectocervix
ENSG00000117984.8	CTSD	933.9	v7	Cervix_Endocervix
ENSG00000117984.8	CTSD	313.0	v7	Colon_Sigmoid
ENSG00000117984.8	CTSD	507.35	v7	Colon_Transverse
ENSG00000117984.8	CTSD	295.25	v7	Esophagus_Gastroesophageal_Junction
ENSG00000117984.8	CTSD	538.8	v7	Esophagus_Mucosa
ENSG00000117984.8	CTSD	265.05	v7	Esophagus_Muscularis
ENSG00000117984.8	CTSD	421.2	v7	Fallopian_Tube
ENSG00000117984.8	CTSD	467.4	v7	Heart_Atrial_Appendage
ENSG00000117984.8	CTSD	420.6	v7	Heart_Left_Ventricle
ENSG00000117984.8	CTSD	1082.0	v7	Kidney_Cortex
ENSG00000117984.8	CTSD	552.1	v7	Liver
ENSG00000117984.8	CTSD	1364.0	v7	Lung
ENSG00000117984.8	CTSD	704.3	v7	Minor_Salivary_Gland
ENSG00000117984.8	CTSD	456.9	v7	Muscle_Skeletal
ENSG00000117984.8	CTSD	833.05	v7	Nerve_Tibial
ENSG00000117984.8	CTSD	314.3	v7	Ovary
ENSG00000117984.8	CTSD	243.45	v7	Pancreas
ENSG00000117984.8	CTSD	382.9	v7	Pituitary
ENSG00000117984.8	CTSD	432.4	v7	Prostate
ENSG00000117984.8	CTSD	707.4	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000117984.8	CTSD	736.1	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000117984.8	CTSD	711.3	v7	Small_Intestine_Terminal_Ileum
ENSG00000117984.8	CTSD	1254.0	v7	Spleen
ENSG00000117984.8	CTSD	466.1	v7	Stomach
ENSG00000117984.8	CTSD	317.3	v7	Testis
ENSG00000117984.8	CTSD	537.8	v7	Thyroid
ENSG00000117984.8	CTSD	407.5	v7	Uterus
ENSG00000117984.8	CTSD	684.4	v7	Vagina
ENSG00000117984.8	CTSD	948.9	v7	Whole_Blood
ENSG00000119535.13	CSF3R	12.195	v7	Adipose_Subcutaneous
ENSG00000119535.13	CSF3R	22.72	v7	Adipose_Visceral_Omentum
ENSG00000119535.13	CSF3R	5.787999999999999	v7	Adrenal_Gland
ENSG00000119535.13	CSF3R	7.236000000000001	v7	Artery_Aorta
ENSG00000119535.13	CSF3R	9.148	v7	Artery_Coronary
ENSG00000119535.13	CSF3R	3.4160000000000004	v7	Artery_Tibial
ENSG00000119535.13	CSF3R	13.32	v7	Bladder
ENSG00000119535.13	CSF3R	4.1915	v7	Brain_Amygdala
ENSG00000119535.13	CSF3R	2.6430000000000002	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000119535.13	CSF3R	3.6955	v7	Brain_Caudate_basal_ganglia
ENSG00000119535.13	CSF3R	1.7485	v7	Brain_Cerebellar_Hemisphere
ENSG00000119535.13	CSF3R	2.123	v7	Brain_Cerebellum
ENSG00000119535.13	CSF3R	3.327	v7	Brain_Cortex
ENSG00000119535.13	CSF3R	2.557	v7	Brain_Frontal_Cortex_BA9
ENSG00000119535.13	CSF3R	4.694	v7	Brain_Hippocampus
ENSG00000119535.13	CSF3R	6.1770000000000005	v7	Brain_Hypothalamus
ENSG00000119535.13	CSF3R	3.157	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000119535.13	CSF3R	2.8280000000000003	v7	Brain_Putamen_basal_ganglia
ENSG00000119535.13	CSF3R	17.75	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000119535.13	CSF3R	9.288	v7	Brain_Substantia_nigra
ENSG00000119535.13	CSF3R	13.825	v7	Breast_Mammary_Tissue
ENSG00000119535.13	CSF3R	0.4905	v7	Cells_EBV-transformed_lymphocytes
ENSG00000119535.13	CSF3R	0.1809	v7	Cells_Transformed_fibroblasts
ENSG00000119535.13	CSF3R	3.6845	v7	Cervix_Ectocervix
ENSG00000119535.13	CSF3R	7.416	v7	Cervix_Endocervix
ENSG00000119535.13	CSF3R	4.4719999999999995	v7	Colon_Sigmoid
ENSG00000119535.13	CSF3R	3.8285	v7	Colon_Transverse
ENSG00000119535.13	CSF3R	3.304	v7	Esophagus_Gastroesophageal_Junction
ENSG00000119535.13	CSF3R	2.8280000000000003	v7	Esophagus_Mucosa
ENSG00000119535.13	CSF3R	3.6295	v7	Esophagus_Muscularis
ENSG00000119535.13	CSF3R	7.9	v7	Fallopian_Tube
ENSG00000119535.13	CSF3R	6.143	v7	Heart_Atrial_Appendage
ENSG00000119535.13	CSF3R	3.303	v7	Heart_Left_Ventricle
ENSG00000119535.13	CSF3R	4.677	v7	Kidney_Cortex
ENSG00000119535.13	CSF3R	8.315	v7	Liver
ENSG00000119535.13	CSF3R	184.7	v7	Lung
ENSG00000119535.13	CSF3R	5.2010000000000005	v7	Minor_Salivary_Gland
ENSG00000119535.13	CSF3R	1.6340000000000001	v7	Muscle_Skeletal
ENSG00000119535.13	CSF3R	12.11	v7	Nerve_Tibial
ENSG00000119535.13	CSF3R	2.68	v7	Ovary
ENSG00000119535.13	CSF3R	1.2325	v7	Pancreas
ENSG00000119535.13	CSF3R	6.002999999999999	v7	Pituitary
ENSG00000119535.13	CSF3R	6.9835	v7	Prostate
ENSG00000119535.13	CSF3R	1.227	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000119535.13	CSF3R	1.4369999999999998	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000119535.13	CSF3R	6.205	v7	Small_Intestine_Terminal_Ileum
ENSG00000119535.13	CSF3R	383.5	v7	Spleen
ENSG00000119535.13	CSF3R	3.4315	v7	Stomach
ENSG00000119535.13	CSF3R	1.32	v7	Testis
ENSG00000119535.13	CSF3R	6.7515	v7	Thyroid
ENSG00000119535.13	CSF3R	5.666	v7	Uterus
ENSG00000119535.13	CSF3R	5.183	v7	Vagina
ENSG00000119535.13	CSF3R	2277.0	v7	Whole_Blood
ENSG00000120129.5	DUSP1	1156.5	v7	Adipose_Subcutaneous
ENSG00000120129.5	DUSP1	1479.0	v7	Adipose_Visceral_Omentum
ENSG00000120129.5	DUSP1	189.85	v7	Adrenal_Gland
ENSG00000120129.5	DUSP1	1857.0	v7	Artery_Aorta
ENSG00000120129.5	DUSP1	1161.0	v7	Artery_Coronary
ENSG00000120129.5	DUSP1	1751.0	v7	Artery_Tibial
ENSG00000120129.5	DUSP1	922.9	v7	Bladder
ENSG00000120129.5	DUSP1	56.905	v7	Brain_Amygdala
ENSG00000120129.5	DUSP1	54.55	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000120129.5	DUSP1	67.4	v7	Brain_Caudate_basal_ganglia
ENSG00000120129.5	DUSP1	85.145	v7	Brain_Cerebellar_Hemisphere
ENSG00000120129.5	DUSP1	107.0	v7	Brain_Cerebellum
ENSG00000120129.5	DUSP1	85.52	v7	Brain_Cortex
ENSG00000120129.5	DUSP1	64.63	v7	Brain_Frontal_Cortex_BA9
ENSG00000120129.5	DUSP1	69.98	v7	Brain_Hippocampus
ENSG00000120129.5	DUSP1	90.87	v7	Brain_Hypothalamus
ENSG00000120129.5	DUSP1	55.41	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000120129.5	DUSP1	57.375	v7	Brain_Putamen_basal_ganglia
ENSG00000120129.5	DUSP1	209.9	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000120129.5	DUSP1	86.32	v7	Brain_Substantia_nigra
ENSG00000120129.5	DUSP1	986.7	v7	Breast_Mammary_Tissue
ENSG00000120129.5	DUSP1	9.0365	v7	Cells_EBV-transformed_lymphocytes
ENSG00000120129.5	DUSP1	291.1	v7	Cells_Transformed_fibroblasts
ENSG00000120129.5	DUSP1	757.55	v7	Cervix_Ectocervix
ENSG00000120129.5	DUSP1	842.9	v7	Cervix_Endocervix
ENSG00000120129.5	DUSP1	392.2	v7	Colon_Sigmoid
ENSG00000120129.5	DUSP1	258.35	v7	Colon_Transverse
ENSG00000120129.5	DUSP1	611.6	v7	Esophagus_Gastroesophageal_Junction
ENSG00000120129.5	DUSP1	421.7	v7	Esophagus_Mucosa
ENSG00000120129.5	DUSP1	464.65	v7	Esophagus_Muscularis
ENSG00000120129.5	DUSP1	1576.0	v7	Fallopian_Tube
ENSG00000120129.5	DUSP1	309.1	v7	Heart_Atrial_Appendage
ENSG00000120129.5	DUSP1	114.0	v7	Heart_Left_Ventricle
ENSG00000120129.5	DUSP1	270.0	v7	Kidney_Cortex
ENSG00000120129.5	DUSP1	408.9	v7	Liver
ENSG00000120129.5	DUSP1	1313.0	v7	Lung
ENSG00000120129.5	DUSP1	415.6	v7	Minor_Salivary_Gland
ENSG00000120129.5	DUSP1	158.6	v7	Muscle_Skeletal
ENSG00000120129.5	DUSP1	1073.0	v7	Nerve_Tibial
ENSG00000120129.5	DUSP1	901.5	v7	Ovary
ENSG00000120129.5	DUSP1	88.99	v7	Pancreas
ENSG00000120129.5	DUSP1	570.3	v7	Pituitary
ENSG00000120129.5	DUSP1	789.6	v7	Prostate
ENSG00000120129.5	DUSP1	1397.0	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000120129.5	DUSP1	1057.0	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000120129.5	DUSP1	180.9	v7	Small_Intestine_Terminal_Ileum
ENSG00000120129.5	DUSP1	501.55	v7	Spleen
ENSG00000120129.5	DUSP1	238.75	v7	Stomach
ENSG00000120129.5	DUSP1	133.7	v7	Testis
ENSG00000120129.5	DUSP1	816.0	v7	Thyroid
ENSG00000120129.5	DUSP1	524.3	v7	Uterus
ENSG00000120129.5	DUSP1	1035.0	v7	Vagina
ENSG00000120129.5	DUSP1	972.5	v7	Whole_Blood
ENSG00000122862.4	SRGN	236.0	v7	Adipose_Subcutaneous
ENSG00000122862.4	SRGN	439.9	v7	Adipose_Visceral_Omentum
ENSG00000122862.4	SRGN	64.1	v7	Adrenal_Gland
ENSG00000122862.4	SRGN	319.7	v7	Artery_Aorta
ENSG00000122862.4	SRGN	301.1	v7	Artery_Coronary
ENSG00000122862.4	SRGN	156.1	v7	Artery_Tibial
ENSG00000122862.4	SRGN	95.5	v7	Bladder
ENSG00000122862.4	SRGN	36.75	v7	Brain_Amygdala
ENSG00000122862.4	SRGN	29.53	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000122862.4	SRGN	40.87	v7	Brain_Caudate_basal_ganglia
ENSG00000122862.4	SRGN	20.465	v7	Brain_Cerebellar_Hemisphere
ENSG00000122862.4	SRGN	19.36	v7	Brain_Cerebellum
ENSG00000122862.4	SRGN	28.975	v7	Brain_Cortex
ENSG00000122862.4	SRGN	33.63	v7	Brain_Frontal_Cortex_BA9
ENSG00000122862.4	SRGN	44.68	v7	Brain_Hippocampus
ENSG00000122862.4	SRGN	63.65	v7	Brain_Hypothalamus
ENSG00000122862.4	SRGN	30.47	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000122862.4	SRGN	33.055	v7	Brain_Putamen_basal_ganglia
ENSG00000122862.4	SRGN	182.9	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000122862.4	SRGN	66.645	v7	Brain_Substantia_nigra
ENSG00000122862.4	SRGN	206.95	v7	Breast_Mammary_Tissue
ENSG00000122862.4	SRGN	1735.0	v7	Cells_EBV-transformed_lymphocytes
ENSG00000122862.4	SRGN	131.1	v7	Cells_Transformed_fibroblasts
ENSG00000122862.4	SRGN	110.955	v7	Cervix_Ectocervix
ENSG00000122862.4	SRGN	143.3	v7	Cervix_Endocervix
ENSG00000122862.4	SRGN	96.99	v7	Colon_Sigmoid
ENSG00000122862.4	SRGN	77.645	v7	Colon_Transverse
ENSG00000122862.4	SRGN	90.415	v7	Esophagus_Gastroesophageal_Junction
ENSG00000122862.4	SRGN	30.64	v7	Esophagus_Mucosa
ENSG00000122862.4	SRGN	85.095	v7	Esophagus_Muscularis
ENSG00000122862.4	SRGN	130.0	v7	Fallopian_Tube
ENSG00000122862.4	SRGN	91.04	v7	Heart_Atrial_Appendage
ENSG00000122862.4	SRGN	42.47	v7	Heart_Left_Ventricle
ENSG00000122862.4	SRGN	80.06	v7	Kidney_Cortex
ENSG00000122862.4	SRGN	26.97	v7	Liver
ENSG00000122862.4	SRGN	610.2	v7	Lung
ENSG00000122862.4	SRGN	61.49	v7	Minor_Salivary_Gland
ENSG00000122862.4	SRGN	26.385	v7	Muscle_Skeletal
ENSG00000122862.4	SRGN	253.2	v7	Nerve_Tibial
ENSG00000122862.4	SRGN	47.92	v7	Ovary
ENSG00000122862.4	SRGN	14.35	v7	Pancreas
ENSG00000122862.4	SRGN	100.4	v7	Pituitary
ENSG00000122862.4	SRGN	95.675	v7	Prostate
ENSG00000122862.4	SRGN	26.12	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000122862.4	SRGN	29.21	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000122862.4	SRGN	135.0	v7	Small_Intestine_Terminal_Ileum
ENSG00000122862.4	SRGN	599.7	v7	Spleen
ENSG00000122862.4	SRGN	62.81	v7	Stomach
ENSG00000122862.4	SRGN	32.87	v7	Testis
ENSG00000122862.4	SRGN	140.05	v7	Thyroid
ENSG00000122862.4	SRGN	118.7	v7	Uterus
ENSG00000122862.4	SRGN	83.57	v7	Vagina
ENSG00000122862.4	SRGN	2350.0	v7	Whole_Blood
ENSG00000128340.10	RAC2	12.0	v7	Adipose_Subcutaneous
ENSG00000128340.10	RAC2	15.55	v7	Adipose_Visceral_Omentum
ENSG00000128340.10	RAC2	3.9019999999999997	v7	Adrenal_Gland
ENSG00000128340.10	RAC2	8.834	v7	Artery_Aorta
ENSG00000128340.10	RAC2	10.41	v7	Artery_Coronary
ENSG00000128340.10	RAC2	4.086	v7	Artery_Tibial
ENSG00000128340.10	RAC2	15.21	v7	Bladder
ENSG00000128340.10	RAC2	1.1785	v7	Brain_Amygdala
ENSG00000128340.10	RAC2	0.9766	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000128340.10	RAC2	0.8521	v7	Brain_Caudate_basal_ganglia
ENSG00000128340.10	RAC2	0.40355	v7	Brain_Cerebellar_Hemisphere
ENSG00000128340.10	RAC2	0.4166	v7	Brain_Cerebellum
ENSG00000128340.10	RAC2	1.1985	v7	Brain_Cortex
ENSG00000128340.10	RAC2	1.0270000000000001	v7	Brain_Frontal_Cortex_BA9
ENSG00000128340.10	RAC2	1.03	v7	Brain_Hippocampus
ENSG00000128340.10	RAC2	1.476	v7	Brain_Hypothalamus
ENSG00000128340.10	RAC2	6.459999999999999E-1	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000128340.10	RAC2	0.7002	v7	Brain_Putamen_basal_ganglia
ENSG00000128340.10	RAC2	4.552	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000128340.10	RAC2	1.6775	v7	Brain_Substantia_nigra
ENSG00000128340.10	RAC2	8.3125	v7	Breast_Mammary_Tissue
ENSG00000128340.10	RAC2	625.95	v7	Cells_EBV-transformed_lymphocytes
ENSG00000128340.10	RAC2	40.87	v7	Cells_Transformed_fibroblasts
ENSG00000128340.10	RAC2	8.53	v7	Cervix_Ectocervix
ENSG00000128340.10	RAC2	9.437000000000001	v7	Cervix_Endocervix
ENSG00000128340.10	RAC2	3.989	v7	Colon_Sigmoid
ENSG00000128340.10	RAC2	14.19	v7	Colon_Transverse
ENSG00000128340.10	RAC2	6.252999999999999	v7	Esophagus_Gastroesophageal_Junction
ENSG00000128340.10	RAC2	8.747	v7	Esophagus_Mucosa
ENSG00000128340.10	RAC2	6.428	v7	Esophagus_Muscularis
ENSG00000128340.10	RAC2	10.61	v7	Fallopian_Tube
ENSG00000128340.10	RAC2	2.415	v7	Heart_Atrial_Appendage
ENSG00000128340.10	RAC2	1.229	v7	Heart_Left_Ventricle
ENSG00000128340.10	RAC2	3.233	v7	Kidney_Cortex
ENSG00000128340.10	RAC2	3.9010000000000002	v7	Liver
ENSG00000128340.10	RAC2	53.72	v7	Lung
ENSG00000128340.10	RAC2	9.943999999999999	v7	Minor_Salivary_Gland
ENSG00000128340.10	RAC2	0.7202	v7	Muscle_Skeletal
ENSG00000128340.10	RAC2	6.6345	v7	Nerve_Tibial
ENSG00000128340.10	RAC2	4.663	v7	Ovary
ENSG00000128340.10	RAC2	1.531	v7	Pancreas
ENSG00000128340.10	RAC2	1.922	v7	Pituitary
ENSG00000128340.10	RAC2	8.16	v7	Prostate
ENSG00000128340.10	RAC2	5.322	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000128340.10	RAC2	5.2170000000000005	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000128340.10	RAC2	34.83	v7	Small_Intestine_Terminal_Ileum
ENSG00000128340.10	RAC2	252.95	v7	Spleen
ENSG00000128340.10	RAC2	8.381	v7	Stomach
ENSG00000128340.10	RAC2	1.614	v7	Testis
ENSG00000128340.10	RAC2	5.5785	v7	Thyroid
ENSG00000128340.10	RAC2	6.653	v7	Uterus
ENSG00000128340.10	RAC2	8.302	v7	Vagina
ENSG00000128340.10	RAC2	691.7	v7	Whole_Blood
ENSG00000130066.12	SAT1	340.15	v7	Adipose_Subcutaneous
ENSG00000130066.12	SAT1	766.0	v7	Adipose_Visceral_Omentum
ENSG00000130066.12	SAT1	214.0	v7	Adrenal_Gland
ENSG00000130066.12	SAT1	355.3	v7	Artery_Aorta
ENSG00000130066.12	SAT1	396.3	v7	Artery_Coronary
ENSG00000130066.12	SAT1	148.9	v7	Artery_Tibial
ENSG00000130066.12	SAT1	193.4	v7	Bladder
ENSG00000130066.12	SAT1	105.65	v7	Brain_Amygdala
ENSG00000130066.12	SAT1	105.6	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000130066.12	SAT1	105.65	v7	Brain_Caudate_basal_ganglia
ENSG00000130066.12	SAT1	69.66	v7	Brain_Cerebellar_Hemisphere
ENSG00000130066.12	SAT1	77.25	v7	Brain_Cerebellum
ENSG00000130066.12	SAT1	97.98	v7	Brain_Cortex
ENSG00000130066.12	SAT1	95.05	v7	Brain_Frontal_Cortex_BA9
ENSG00000130066.12	SAT1	103.6	v7	Brain_Hippocampus
ENSG00000130066.12	SAT1	112.2	v7	Brain_Hypothalamus
ENSG00000130066.12	SAT1	97.18	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000130066.12	SAT1	104.4	v7	Brain_Putamen_basal_ganglia
ENSG00000130066.12	SAT1	211.2	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000130066.12	SAT1	116.5	v7	Brain_Substantia_nigra
ENSG00000130066.12	SAT1	435.05	v7	Breast_Mammary_Tissue
ENSG00000130066.12	SAT1	189.05	v7	Cells_EBV-transformed_lymphocytes
ENSG00000130066.12	SAT1	96.57	v7	Cells_Transformed_fibroblasts
ENSG00000130066.12	SAT1	212.15	v7	Cervix_Ectocervix
ENSG00000130066.12	SAT1	456.7	v7	Cervix_Endocervix
ENSG00000130066.12	SAT1	167.0	v7	Colon_Sigmoid
ENSG00000130066.12	SAT1	258.45	v7	Colon_Transverse
ENSG00000130066.12	SAT1	157.8	v7	Esophagus_Gastroesophageal_Junction
ENSG00000130066.12	SAT1	268.5	v7	Esophagus_Mucosa
ENSG00000130066.12	SAT1	168.35	v7	Esophagus_Muscularis
ENSG00000130066.12	SAT1	296.1	v7	Fallopian_Tube
ENSG00000130066.12	SAT1	243.8	v7	Heart_Atrial_Appendage
ENSG00000130066.12	SAT1	75.01	v7	Heart_Left_Ventricle
ENSG00000130066.12	SAT1	314.7	v7	Kidney_Cortex
ENSG00000130066.12	SAT1	248.4	v7	Liver
