gencodeId	geneSymbol	medianTPM	release	tissueId
ENSG00000125730.12	C3	146.6	v7	Uterus
ENSG00000125730.12	C3	106.0	v7	Vagina
ENSG00000125730.12	C3	1.156	v7	Whole_Blood
ENSG00000243649.4	CFB	27.755	v7	Adipose_Subcutaneous
ENSG00000243649.4	CFB	128.1	v7	Adipose_Visceral_Omentum
ENSG00000243649.4	CFB	13.09	v7	Adrenal_Gland
ENSG00000243649.4	CFB	55.53	v7	Artery_Aorta
ENSG00000243649.4	CFB	54.52	v7	Artery_Coronary
ENSG00000243649.4	CFB	26.17	v7	Artery_Tibial
ENSG00000243649.4	CFB	20.36	v7	Bladder
ENSG00000243649.4	CFB	2.8965	v7	Brain_Amygdala
ENSG00000243649.4	CFB	2.293	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000243649.4	CFB	3.8160000000000003	v7	Brain_Caudate_basal_ganglia
ENSG00000243649.4	CFB	3.975	v7	Brain_Cerebellar_Hemisphere
ENSG00000243649.4	CFB	4.58	v7	Brain_Cerebellum
ENSG00000243649.4	CFB	3.4989999999999997	v7	Brain_Cortex
ENSG00000243649.4	CFB	2.679	v7	Brain_Frontal_Cortex_BA9
ENSG00000243649.4	CFB	3.339	v7	Brain_Hippocampus
ENSG00000243649.4	CFB	3.7960000000000003	v7	Brain_Hypothalamus
ENSG00000243649.4	CFB	2.992	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000243649.4	CFB	3.2085	v7	Brain_Putamen_basal_ganglia
ENSG00000243649.4	CFB	7.636	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000243649.4	CFB	4.7795	v7	Brain_Substantia_nigra
ENSG00000243649.4	CFB	39.335	v7	Breast_Mammary_Tissue
ENSG00000243649.4	CFB	0.34615	v7	Cells_EBV-transformed_lymphocytes
ENSG00000243649.4	CFB	12.67	v7	Cells_Transformed_fibroblasts
ENSG00000243649.4	CFB	8.6585	v7	Cervix_Ectocervix
ENSG00000243649.4	CFB	17.01	v7	Cervix_Endocervix
ENSG00000243649.4	CFB	16.12	v7	Colon_Sigmoid
ENSG00000243649.4	CFB	19.55	v7	Colon_Transverse
ENSG00000243649.4	CFB	17.89	v7	Esophagus_Gastroesophageal_Junction
ENSG00000243649.4	CFB	17.23	v7	Esophagus_Mucosa
ENSG00000243649.4	CFB	16.5	v7	Esophagus_Muscularis
ENSG00000243649.4	CFB	39.12	v7	Fallopian_Tube
ENSG00000243649.4	CFB	14.86	v7	Heart_Atrial_Appendage
ENSG00000243649.4	CFB	2.315	v7	Heart_Left_Ventricle
ENSG00000243649.4	CFB	44.37	v7	Kidney_Cortex
ENSG00000243649.4	CFB	1146.0	v7	Liver
ENSG00000243649.4	CFB	53.62	v7	Lung
ENSG00000243649.4	CFB	46.4	v7	Minor_Salivary_Gland
ENSG00000243649.4	CFB	1.6230000000000002	v7	Muscle_Skeletal
ENSG00000243649.4	CFB	29.34	v7	Nerve_Tibial
ENSG00000243649.4	CFB	11.53	v7	Ovary
ENSG00000243649.4	CFB	17.04	v7	Pancreas
ENSG00000243649.4	CFB	17.36	v7	Pituitary
ENSG00000243649.4	CFB	31.19	v7	Prostate
ENSG00000243649.4	CFB	8.455	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000243649.4	CFB	8.552999999999999	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000243649.4	CFB	53.82	v7	Small_Intestine_Terminal_Ileum
ENSG00000243649.4	CFB	16.26	v7	Spleen
ENSG00000243649.4	CFB	31.75	v7	Stomach
ENSG00000243649.4	CFB	3.3110000000000004	v7	Testis
ENSG00000243649.4	CFB	21.965	v7	Thyroid
ENSG00000243649.4	CFB	17.13	v7	Uterus
ENSG00000243649.4	CFB	11.87	v7	Vagina
ENSG00000243649.4	CFB	0.4123	v7	Whole_Blood
ENSG00000132693.8	CRP	0.43185	v7	Adipose_Subcutaneous
ENSG00000132693.8	CRP	0.2972	v7	Adipose_Visceral_Omentum
ENSG00000132693.8	CRP	0.49905	v7	Adrenal_Gland
ENSG00000132693.8	CRP	0.3787	v7	Artery_Aorta
ENSG00000132693.8	CRP	0.5074	v7	Artery_Coronary
ENSG00000132693.8	CRP	0.1584	v7	Artery_Tibial
ENSG00000132693.8	CRP	1.474	v7	Bladder
ENSG00000132693.8	CRP	5.8820000000000004E-2	v7	Brain_Amygdala
ENSG00000132693.8	CRP	0.05661	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000132693.8	CRP	0.02837	v7	Brain_Caudate_basal_ganglia
ENSG00000132693.8	CRP	0.1193	v7	Brain_Cerebellar_Hemisphere
ENSG00000132693.8	CRP	0.2558	v7	Brain_Cerebellum
ENSG00000132693.8	CRP	0.11175	v7	Brain_Cortex
ENSG00000132693.8	CRP	5.3110000000000004E-2	v7	Brain_Frontal_Cortex_BA9
ENSG00000132693.8	CRP	0.05097	v7	Brain_Hippocampus
ENSG00000132693.8	CRP	0.1229	v7	Brain_Hypothalamus
ENSG00000132693.8	CRP	5.807999999999999E-2	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000132693.8	CRP	0.023075	v7	Brain_Putamen_basal_ganglia
ENSG00000132693.8	CRP	0.1174	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000132693.8	CRP	0.10605	v7	Brain_Substantia_nigra
ENSG00000132693.8	CRP	0.56975	v7	Breast_Mammary_Tissue
ENSG00000132693.8	CRP	0.1171	v7	Cells_EBV-transformed_lymphocytes
ENSG00000132693.8	CRP	0.9112	v7	Cells_Transformed_fibroblasts
ENSG00000132693.8	CRP	2.076	v7	Cervix_Ectocervix
ENSG00000132693.8	CRP	1.956	v7	Cervix_Endocervix
ENSG00000132693.8	CRP	0.1858	v7	Colon_Sigmoid
ENSG00000132693.8	CRP	0.27025	v7	Colon_Transverse
ENSG00000132693.8	CRP	0.3118	v7	Esophagus_Gastroesophageal_Junction
ENSG00000132693.8	CRP	0.4933	v7	Esophagus_Mucosa
ENSG00000132693.8	CRP	0.32845	v7	Esophagus_Muscularis
ENSG00000132693.8	CRP	1.554	v7	Fallopian_Tube
ENSG00000132693.8	CRP	0.1443	v7	Heart_Atrial_Appendage
ENSG00000132693.8	CRP	0.09671	v7	Heart_Left_Ventricle
ENSG00000132693.8	CRP	2.9100000000000004E-1	v7	Kidney_Cortex
ENSG00000132693.8	CRP	6975.0	v7	Liver
ENSG00000132693.8	CRP	0.6533	v7	Lung
ENSG00000132693.8	CRP	0.5283	v7	Minor_Salivary_Gland
ENSG00000132693.8	CRP	0.10265	v7	Muscle_Skeletal
ENSG00000132693.8	CRP	0.58925	v7	Nerve_Tibial
ENSG00000132693.8	CRP	6.709999999999999E-1	v7	Ovary
ENSG00000132693.8	CRP	4.8985	v7	Pancreas
ENSG00000132693.8	CRP	0.3301	v7	Pituitary
ENSG00000132693.8	CRP	0.66865	v7	Prostate
ENSG00000132693.8	CRP	0.2057	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000132693.8	CRP	0.1853	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000132693.8	CRP	0.3168	v7	Small_Intestine_Terminal_Ileum
ENSG00000132693.8	CRP	0.4291	v7	Spleen
ENSG00000132693.8	CRP	0.33415	v7	Stomach
ENSG00000132693.8	CRP	0.8281	v7	Testis
ENSG00000132693.8	CRP	0.3782	v7	Thyroid
ENSG00000132693.8	CRP	0.4684	v7	Uterus
ENSG00000132693.8	CRP	0.4218	v7	Vagina
ENSG00000132693.8	CRP	0.2159	v7	Whole_Blood
ENSG00000130649.5	CYP2E1	2.3025	v7	Adipose_Subcutaneous
ENSG00000130649.5	CYP2E1	2.4659999999999997	v7	Adipose_Visceral_Omentum
ENSG00000130649.5	CYP2E1	2.347	v7	Adrenal_Gland
ENSG00000130649.5	CYP2E1	3.972	v7	Artery_Aorta
ENSG00000130649.5	CYP2E1	4.037	v7	Artery_Coronary
ENSG00000130649.5	CYP2E1	4.353	v7	Artery_Tibial
ENSG00000130649.5	CYP2E1	4.928999999999999	v7	Bladder
ENSG00000130649.5	CYP2E1	2.861	v7	Brain_Amygdala
ENSG00000130649.5	CYP2E1	4.337	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000130649.5	CYP2E1	3.7165	v7	Brain_Caudate_basal_ganglia
ENSG00000130649.5	CYP2E1	19.395	v7	Brain_Cerebellar_Hemisphere
ENSG00000130649.5	CYP2E1	19.4	v7	Brain_Cerebellum
ENSG00000130649.5	CYP2E1	8.407	v7	Brain_Cortex
ENSG00000130649.5	CYP2E1	8.195	v7	Brain_Frontal_Cortex_BA9
ENSG00000130649.5	CYP2E1	3.574	v7	Brain_Hippocampus
ENSG00000130649.5	CYP2E1	4.747	v7	Brain_Hypothalamus
ENSG00000130649.5	CYP2E1	5.02	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000130649.5	CYP2E1	2.7235	v7	Brain_Putamen_basal_ganglia
ENSG00000130649.5	CYP2E1	4.315	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000130649.5	CYP2E1	3.1125	v7	Brain_Substantia_nigra
ENSG00000130649.5	CYP2E1	3.4589999999999996	v7	Breast_Mammary_Tissue
ENSG00000130649.5	CYP2E1	0.5761	v7	Cells_EBV-transformed_lymphocytes
ENSG00000130649.5	CYP2E1	0.8791	v7	Cells_Transformed_fibroblasts
ENSG00000130649.5	CYP2E1	4.121	v7	Cervix_Ectocervix
ENSG00000130649.5	CYP2E1	4.949	v7	Cervix_Endocervix
ENSG00000130649.5	CYP2E1	5.847	v7	Colon_Sigmoid
ENSG00000130649.5	CYP2E1	2.5905	v7	Colon_Transverse
ENSG00000130649.5	CYP2E1	4.2005	v7	Esophagus_Gastroesophageal_Junction
ENSG00000130649.5	CYP2E1	14.58	v7	Esophagus_Mucosa
ENSG00000130649.5	CYP2E1	3.872	v7	Esophagus_Muscularis
ENSG00000130649.5	CYP2E1	6.587999999999999	v7	Fallopian_Tube
ENSG00000130649.5	CYP2E1	1.064	v7	Heart_Atrial_Appendage
ENSG00000130649.5	CYP2E1	0.65	v7	Heart_Left_Ventricle
ENSG00000130649.5	CYP2E1	2.9730000000000003	v7	Kidney_Cortex
ENSG00000130649.5	CYP2E1	2401.0	v7	Liver
ENSG00000130649.5	CYP2E1	3.2889999999999997	v7	Lung
ENSG00000130649.5	CYP2E1	3.6260000000000003	v7	Minor_Salivary_Gland
ENSG00000130649.5	CYP2E1	1.329	v7	Muscle_Skeletal
ENSG00000130649.5	CYP2E1	3.057	v7	Nerve_Tibial
ENSG00000130649.5	CYP2E1	5.812	v7	Ovary
ENSG00000130649.5	CYP2E1	5.7435	v7	Pancreas
ENSG00000130649.5	CYP2E1	5.125	v7	Pituitary
ENSG00000130649.5	CYP2E1	7.0345	v7	Prostate
ENSG00000130649.5	CYP2E1	10.99	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000130649.5	CYP2E1	12.72	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000130649.5	CYP2E1	1.952	v7	Small_Intestine_Terminal_Ileum
ENSG00000130649.5	CYP2E1	4.151	v7	Spleen
ENSG00000130649.5	CYP2E1	5.8355	v7	Stomach
ENSG00000130649.5	CYP2E1	9.252	v7	Testis
ENSG00000130649.5	CYP2E1	5.9325	v7	Thyroid
ENSG00000130649.5	CYP2E1	7.627999999999999	v7	Uterus
ENSG00000130649.5	CYP2E1	3.84	v7	Vagina
ENSG00000130649.5	CYP2E1	0.445	v7	Whole_Blood
ENSG00000171560.10	FGA	0.086005	v7	Adipose_Subcutaneous
ENSG00000171560.10	FGA	0.1784	v7	Adipose_Visceral_Omentum
ENSG00000171560.10	FGA	0.4453	v7	Adrenal_Gland
ENSG00000171560.10	FGA	0.3229	v7	Artery_Aorta
ENSG00000171560.10	FGA	0.3034	v7	Artery_Coronary
ENSG00000171560.10	FGA	0.04721	v7	Artery_Tibial
ENSG00000171560.10	FGA	0.9063	v7	Bladder
ENSG00000171560.10	FGA	0.01462	v7	Brain_Amygdala
ENSG00000171560.10	FGA	0.0	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000171560.10	FGA	0.012425	v7	Brain_Caudate_basal_ganglia
ENSG00000171560.10	FGA	6.262999999999999E-2	v7	Brain_Cerebellar_Hemisphere
ENSG00000171560.10	FGA	0.2282	v7	Brain_Cerebellum
ENSG00000171560.10	FGA	0.06498	v7	Brain_Cortex
ENSG00000171560.10	FGA	1.8609999999999998E-2	v7	Brain_Frontal_Cortex_BA9
ENSG00000171560.10	FGA	0.0	v7	Brain_Hippocampus
ENSG00000171560.10	FGA	0.0211	v7	Brain_Hypothalamus
ENSG00000171560.10	FGA	0.01356	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000171560.10	FGA	1.3999999999999999E-2	v7	Brain_Putamen_basal_ganglia
ENSG00000171560.10	FGA	0.03746	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000171560.10	FGA	0.01563	v7	Brain_Substantia_nigra
ENSG00000171560.10	FGA	0.221	v7	Breast_Mammary_Tissue
ENSG00000171560.10	FGA	0.093175	v7	Cells_EBV-transformed_lymphocytes
ENSG00000171560.10	FGA	0.2592	v7	Cells_Transformed_fibroblasts
ENSG00000171560.10	FGA	1.9355	v7	Cervix_Ectocervix
ENSG00000171560.10	FGA	1.548	v7	Cervix_Endocervix
ENSG00000171560.10	FGA	0.1605	v7	Colon_Sigmoid
ENSG00000171560.10	FGA	0.26195	v7	Colon_Transverse
ENSG00000171560.10	FGA	0.13485	v7	Esophagus_Gastroesophageal_Junction
ENSG00000171560.10	FGA	0.3782	v7	Esophagus_Mucosa
ENSG00000171560.10	FGA	0.23655	v7	Esophagus_Muscularis
ENSG00000171560.10	FGA	1.125	v7	Fallopian_Tube
ENSG00000171560.10	FGA	0.1291	v7	Heart_Atrial_Appendage
ENSG00000171560.10	FGA	0.02647	v7	Heart_Left_Ventricle
ENSG00000171560.10	FGA	1.538	v7	Kidney_Cortex
ENSG00000171560.10	FGA	5717.0	v7	Liver
ENSG00000171560.10	FGA	2.261	v7	Lung
ENSG00000171560.10	FGA	0.2888	v7	Minor_Salivary_Gland
ENSG00000171560.10	FGA	0.0477	v7	Muscle_Skeletal
ENSG00000171560.10	FGA	0.1125	v7	Nerve_Tibial
ENSG00000171560.10	FGA	0.5124	v7	Ovary
ENSG00000171560.10	FGA	1.7675	v7	Pancreas
ENSG00000171560.10	FGA	0.3127	v7	Pituitary
ENSG00000171560.10	FGA	0.3443	v7	Prostate
ENSG00000171560.10	FGA	0.1418	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000171560.10	FGA	0.06633	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000171560.10	FGA	0.3885	v7	Small_Intestine_Terminal_Ileum
ENSG00000171560.10	FGA	0.50695	v7	Spleen
ENSG00000171560.10	FGA	14.365	v7	Stomach
ENSG00000171560.10	FGA	4.961	v7	Testis
ENSG00000171560.10	FGA	0.20085	v7	Thyroid
ENSG00000171560.10	FGA	0.4711	v7	Uterus
ENSG00000171560.10	FGA	0.3134	v7	Vagina
ENSG00000171560.10	FGA	0.2508	v7	Whole_Blood
ENSG00000171564.7	FGB	0.12045	v7	Adipose_Subcutaneous
ENSG00000171564.7	FGB	0.2224	v7	Adipose_Visceral_Omentum
ENSG00000171564.7	FGB	0.49645	v7	Adrenal_Gland
ENSG00000171564.7	FGB	0.4073	v7	Artery_Aorta
ENSG00000171564.7	FGB	0.4201	v7	Artery_Coronary
ENSG00000171564.7	FGB	0.06125	v7	Artery_Tibial
ENSG00000171564.7	FGB	1.165	v7	Bladder
ENSG00000171564.7	FGB	0.011915	v7	Brain_Amygdala
ENSG00000171564.7	FGB	2.0659999999999998E-2	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000171564.7	FGB	1.5305000000000001E-2	v7	Brain_Caudate_basal_ganglia
ENSG00000171564.7	FGB	0.0972	v7	Brain_Cerebellar_Hemisphere
ENSG00000171564.7	FGB	0.2735	v7	Brain_Cerebellum
ENSG00000171564.7	FGB	0.079545	v7	Brain_Cortex
ENSG00000171564.7	FGB	0.0283	v7	Brain_Frontal_Cortex_BA9
ENSG00000171564.7	FGB	0.0	v7	Brain_Hippocampus
ENSG00000171564.7	FGB	0.0378	v7	Brain_Hypothalamus
ENSG00000171564.7	FGB	2.9269999999999997E-2	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000171564.7	FGB	2.2269999999999998E-2	v7	Brain_Putamen_basal_ganglia
ENSG00000171564.7	FGB	0.06801	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000171564.7	FGB	0.04079	v7	Brain_Substantia_nigra
ENSG00000171564.7	FGB	0.30505	v7	Breast_Mammary_Tissue
ENSG00000171564.7	FGB	0.13225	v7	Cells_EBV-transformed_lymphocytes
ENSG00000171564.7	FGB	0.2933	v7	Cells_Transformed_fibroblasts
ENSG00000171564.7	FGB	1.9255	v7	Cervix_Ectocervix
ENSG00000171564.7	FGB	2.096	v7	Cervix_Endocervix
ENSG00000171564.7	FGB	0.1839	v7	Colon_Sigmoid
ENSG00000171564.7	FGB	0.3215	v7	Colon_Transverse
ENSG00000171564.7	FGB	0.19575	v7	Esophagus_Gastroesophageal_Junction
ENSG00000171564.7	FGB	0.5255	v7	Esophagus_Mucosa
ENSG00000171564.7	FGB	0.29325	v7	Esophagus_Muscularis
ENSG00000171564.7	FGB	2.03	v7	Fallopian_Tube
ENSG00000171564.7	FGB	0.1923	v7	Heart_Atrial_Appendage
ENSG00000171564.7	FGB	0.03871	v7	Heart_Left_Ventricle
ENSG00000171564.7	FGB	10.13	v7	Kidney_Cortex
ENSG00000171564.7	FGB	7935.0	v7	Liver
ENSG00000171564.7	FGB	0.4999	v7	Lung
ENSG00000171564.7	FGB	0.3502	v7	Minor_Salivary_Gland
ENSG00000171564.7	FGB	0.06492	v7	Muscle_Skeletal
ENSG00000171564.7	FGB	0.1371	v7	Nerve_Tibial
ENSG00000171564.7	FGB	0.6083	v7	Ovary
ENSG00000171564.7	FGB	0.71945	v7	Pancreas
ENSG00000171564.7	FGB	0.4764	v7	Pituitary
ENSG00000171564.7	FGB	0.48805	v7	Prostate
ENSG00000171564.7	FGB	0.1641	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000171564.7	FGB	0.07335	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000171564.7	FGB	0.6044	v7	Small_Intestine_Terminal_Ileum
ENSG00000171564.7	FGB	0.6976	v7	Spleen
ENSG00000171564.7	FGB	2.6985	v7	Stomach
ENSG00000171564.7	FGB	8.270000000000001E-1	v7	Testis
ENSG00000171564.7	FGB	0.27635	v7	Thyroid
ENSG00000171564.7	FGB	0.6288	v7	Uterus
ENSG00000171564.7	FGB	0.4787	v7	Vagina
ENSG00000171564.7	FGB	0.3988	v7	Whole_Blood
ENSG00000171557.12	FGG	0.1014	v7	Adipose_Subcutaneous
ENSG00000171557.12	FGG	0.293	v7	Adipose_Visceral_Omentum
ENSG00000171557.12	FGG	8.8625	v7	Adrenal_Gland
ENSG00000171557.12	FGG	0.3797	v7	Artery_Aorta
ENSG00000171557.12	FGG	0.3764	v7	Artery_Coronary
ENSG00000171557.12	FGG	0.1329	v7	Artery_Tibial
ENSG00000171557.12	FGG	1.24	v7	Bladder
ENSG00000171557.12	FGG	0.02852	v7	Brain_Amygdala
ENSG00000171557.12	FGG	2.7510000000000003E-2	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000171557.12	FGG	0.03435	v7	Brain_Caudate_basal_ganglia
ENSG00000171557.12	FGG	0.09766	v7	Brain_Cerebellar_Hemisphere
ENSG00000171557.12	FGG	0.2485	v7	Brain_Cerebellum
ENSG00000171557.12	FGG	8.140499999999999E-2	v7	Brain_Cortex
ENSG00000171557.12	FGG	3.5089999999999996E-2	v7	Brain_Frontal_Cortex_BA9
ENSG00000171557.12	FGG	0.03718	v7	Brain_Hippocampus
ENSG00000171557.12	FGG	0.07797	v7	Brain_Hypothalamus
ENSG00000171557.12	FGG	0.03325	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000171557.12	FGG	2.6010000000000002E-2	v7	Brain_Putamen_basal_ganglia
ENSG00000171557.12	FGG	0.4132	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000171557.12	FGG	0.05107	v7	Brain_Substantia_nigra
ENSG00000171557.12	FGG	0.42895	v7	Breast_Mammary_Tissue
ENSG00000171557.12	FGG	0.1196	v7	Cells_EBV-transformed_lymphocytes
ENSG00000171557.12	FGG	0.2755	v7	Cells_Transformed_fibroblasts
ENSG00000171557.12	FGG	2.0005	v7	Cervix_Ectocervix
ENSG00000171557.12	FGG	1.6640000000000001	v7	Cervix_Endocervix
ENSG00000171557.12	FGG	0.1831	v7	Colon_Sigmoid
ENSG00000171557.12	FGG	0.2923	v7	Colon_Transverse
ENSG00000171557.12	FGG	0.20285	v7	Esophagus_Gastroesophageal_Junction
ENSG00000171557.12	FGG	0.4073	v7	Esophagus_Mucosa
ENSG00000171557.12	FGG	0.2762	v7	Esophagus_Muscularis
ENSG00000171557.12	FGG	1.669	v7	Fallopian_Tube
ENSG00000171557.12	FGG	0.2032	v7	Heart_Atrial_Appendage
ENSG00000171557.12	FGG	0.05064	v7	Heart_Left_Ventricle
ENSG00000171557.12	FGG	0.9697	v7	Kidney_Cortex
ENSG00000171557.12	FGG	6623.0	v7	Liver
ENSG00000171557.12	FGG	12.99	v7	Lung
ENSG00000171557.12	FGG	0.3556	v7	Minor_Salivary_Gland
ENSG00000171557.12	FGG	0.062415	v7	Muscle_Skeletal
ENSG00000171557.12	FGG	0.1759	v7	Nerve_Tibial
ENSG00000171557.12	FGG	1.236	v7	Ovary
ENSG00000171557.12	FGG	1.1805	v7	Pancreas
ENSG00000171557.12	FGG	0.4502	v7	Pituitary
ENSG00000171557.12	FGG	0.4077	v7	Prostate
ENSG00000171557.12	FGG	0.209	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000171557.12	FGG	0.1043	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000171557.12	FGG	0.3384	v7	Small_Intestine_Terminal_Ileum
ENSG00000171557.12	FGG	0.5534	v7	Spleen
ENSG00000171557.12	FGG	4.7405	v7	Stomach
ENSG00000171557.12	FGG	3.049	v7	Testis
ENSG00000171557.12	FGG	0.27965	v7	Thyroid
ENSG00000171557.12	FGG	0.5619	v7	Uterus
ENSG00000171557.12	FGG	0.3554	v7	Vagina
ENSG00000171557.12	FGG	0.396	v7	Whole_Blood
ENSG00000104760.12	FGL1	0.055135	v7	Adipose_Subcutaneous
ENSG00000104760.12	FGL1	0.1352	v7	Adipose_Visceral_Omentum
ENSG00000104760.12	FGL1	0.19375	v7	Adrenal_Gland
ENSG00000104760.12	FGL1	0.1547	v7	Artery_Aorta
ENSG00000104760.12	FGL1	0.2172	v7	Artery_Coronary
ENSG00000104760.12	FGL1	0.05711	v7	Artery_Tibial
ENSG00000104760.12	FGL1	0.2366	v7	Bladder
ENSG00000104760.12	FGL1	0.4766	v7	Brain_Amygdala
ENSG00000104760.12	FGL1	0.7384	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000104760.12	FGL1	0.44155	v7	Brain_Caudate_basal_ganglia
ENSG00000104760.12	FGL1	0.21795	v7	Brain_Cerebellar_Hemisphere
ENSG00000104760.12	FGL1	0.2399	v7	Brain_Cerebellum
ENSG00000104760.12	FGL1	0.6386	v7	Brain_Cortex
ENSG00000104760.12	FGL1	0.6447	v7	Brain_Frontal_Cortex_BA9
ENSG00000104760.12	FGL1	0.4533	v7	Brain_Hippocampus
ENSG00000104760.12	FGL1	0.2467	v7	Brain_Hypothalamus
ENSG00000104760.12	FGL1	0.3532	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000104760.12	FGL1	0.68095	v7	Brain_Putamen_basal_ganglia
ENSG00000104760.12	FGL1	0.1637	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000104760.12	FGL1	0.2681	v7	Brain_Substantia_nigra
ENSG00000104760.12	FGL1	0.1695	v7	Breast_Mammary_Tissue
ENSG00000104760.12	FGL1	0.04211	v7	Cells_EBV-transformed_lymphocytes
ENSG00000104760.12	FGL1	0.07168	v7	Cells_Transformed_fibroblasts
ENSG00000104760.12	FGL1	0.46155	v7	Cervix_Ectocervix
ENSG00000104760.12	FGL1	0.3329	v7	Cervix_Endocervix
ENSG00000104760.12	FGL1	0.1468	v7	Colon_Sigmoid
ENSG00000104760.12	FGL1	0.10165	v7	Colon_Transverse
ENSG00000104760.12	FGL1	0.098955	v7	Esophagus_Gastroesophageal_Junction
ENSG00000104760.12	FGL1	0.09801	v7	Esophagus_Mucosa
ENSG00000104760.12	FGL1	0.1349	v7	Esophagus_Muscularis
ENSG00000104760.12	FGL1	0.3896	v7	Fallopian_Tube
ENSG00000104760.12	FGL1	0.05454	v7	Heart_Atrial_Appendage
ENSG00000104760.12	FGL1	0.02452	v7	Heart_Left_Ventricle
ENSG00000104760.12	FGL1	0.09559	v7	Kidney_Cortex
ENSG00000104760.12	FGL1	1267.0	v7	Liver
ENSG00000104760.12	FGL1	0.447	v7	Lung
ENSG00000104760.12	FGL1	0.2047	v7	Minor_Salivary_Gland
ENSG00000104760.12	FGL1	2.4505000000000002E-2	v7	Muscle_Skeletal
ENSG00000104760.12	FGL1	0.30785	v7	Nerve_Tibial
ENSG00000104760.12	FGL1	0.2857	v7	Ovary
ENSG00000104760.12	FGL1	130.0	v7	Pancreas
ENSG00000104760.12	FGL1	0.1623	v7	Pituitary
ENSG00000104760.12	FGL1	0.35465	v7	Prostate
ENSG00000104760.12	FGL1	0.04388	v7	Skin_Not_Sun_Exposed_Suprapubic
ENSG00000104760.12	FGL1	0.0357	v7	Skin_Sun_Exposed_Lower_leg
ENSG00000104760.12	FGL1	0.1562	v7	Small_Intestine_Terminal_Ileum
ENSG00000104760.12	FGL1	0.14505	v7	Spleen
ENSG00000104760.12	FGL1	0.2552	v7	Stomach
ENSG00000104760.12	FGL1	5.131	v7	Testis
ENSG00000104760.12	FGL1	0.24675	v7	Thyroid
ENSG00000104760.12	FGL1	0.7079	v7	Uterus
ENSG00000104760.12	FGL1	0.1079	v7	Vagina
ENSG00000104760.12	FGL1	0.1182	v7	Whole_Blood
ENSG00000087086.9	FTL	10110.0	v7	Adipose_Subcutaneous
ENSG00000087086.9	FTL	7624.0	v7	Adipose_Visceral_Omentum
ENSG00000087086.9	FTL	3646.0	v7	Adrenal_Gland
ENSG00000087086.9	FTL	9079.0	v7	Artery_Aorta
ENSG00000087086.9	FTL	8245.0	v7	Artery_Coronary
ENSG00000087086.9	FTL	5885.0	v7	Artery_Tibial
ENSG00000087086.9	FTL	6388.0	v7	Bladder
ENSG00000087086.9	FTL	3042.5	v7	Brain_Amygdala
ENSG00000087086.9	FTL	2407.0	v7	Brain_Anterior_cingulate_cortex_BA24
ENSG00000087086.9	FTL	2807.0	v7	Brain_Caudate_basal_ganglia
ENSG00000087086.9	FTL	1032.0	v7	Brain_Cerebellar_Hemisphere
ENSG00000087086.9	FTL	1099.0	v7	Brain_Cerebellum
ENSG00000087086.9	FTL	2116.5	v7	Brain_Cortex
ENSG00000087086.9	FTL	2211.0	v7	Brain_Frontal_Cortex_BA9
ENSG00000087086.9	FTL	2393.0	v7	Brain_Hippocampus
ENSG00000087086.9	FTL	2376.0	v7	Brain_Hypothalamus
ENSG00000087086.9	FTL	2849.0	v7	Brain_Nucleus_accumbens_basal_ganglia
ENSG00000087086.9	FTL	2539.5	v7	Brain_Putamen_basal_ganglia
ENSG00000087086.9	FTL	6025.0	v7	Brain_Spinal_cord_cervical_c-1
ENSG00000087086.9	FTL	3341.5	v7	Brain_Substantia_nigra
