sample_id	firecloud_id	cram_file	cram_file_md5	cram_file_size	cram_index	cram_file_aws	cram_index_aws
GTEX-13X6H-0001-SM-6WSCM	G77360_GTEX-13X6H-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-13X6H-0001/GTEX-13X6H-0001.cram	fdcb0f571fac6f19c9dc7fb9645aa24d	57621772791	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-13X6H-0001/GTEX-13X6H-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-13X6H-0001-SM-6WSCM.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-13X6H-0001-SM-6WSCM.crai
GTEX-13X6I-0002-SM-6WSAR	G77360_GTEX-13X6I-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-13X6I-0002/GTEX-13X6I-0002.cram	5714f8a00a7f33c128212a28f70c18a2	46244003550	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-13X6I-0002/GTEX-13X6I-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-13X6I-0002-SM-6WSAR.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-13X6I-0002-SM-6WSAR.crai
GTEX-13X6J-0002-SM-6WSAI	G77360_GTEX-13X6J-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-13X6J-0002/GTEX-13X6J-0002.cram	cf6eea43dc0aa4298f7b7d61ff2bbfa3	47699482019	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-13X6J-0002/GTEX-13X6J-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-13X6J-0002-SM-6WSAI.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-13X6J-0002-SM-6WSAI.crai
GTEX-13X6K-0003-SM-6WSAL	G77360_GTEX-13X6K-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-13X6K-0003/GTEX-13X6K-0003.cram	f449bf18af7dda770ea321fb684e73a2	50876611021	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-13X6K-0003/GTEX-13X6K-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-13X6K-0003-SM-6WSAL.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-13X6K-0003-SM-6WSAL.crai
GTEX-145MF-0004-SM-7DRP1	G80551_GTEX-145MF-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-145MF-0004/GTEX-145MF-0004.cram	12668d07ab2342bb986f0702151628d6	31934158063	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-145MF-0004/GTEX-145MF-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MF-0004-SM-7DRP1.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MF-0004-SM-7DRP1.crai
GTEX-145MG-0002-SM-7DROJ	G80551_GTEX-145MG-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-145MG-0002/GTEX-145MG-0002.cram	dddf789d25c7070dab35c24a683dee08	38482014699	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-145MG-0002/GTEX-145MG-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MG-0002-SM-7DROJ.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MG-0002-SM-7DROJ.crai
GTEX-145MH-0001-SM-7DRP2	G80551_GTEX-145MH-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-145MH-0001/GTEX-145MH-0001.cram	89c7bd66d65066283548554d30f70529	33186556920	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-145MH-0001/GTEX-145MH-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MH-0001-SM-7DRP2.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MH-0001-SM-7DRP2.crai
GTEX-145MI-0001-SM-7DRO7	G80551_GTEX-145MI-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-145MI-0001/GTEX-145MI-0001.cram	72bf8d25b585537f6d5f014a6e4873d7	33993272324	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-145MI-0001/GTEX-145MI-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MI-0001-SM-7DRO7.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MI-0001-SM-7DRO7.crai
GTEX-145MN-0001-SM-7DROT	G80551_GTEX-145MN-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-145MN-0001/GTEX-145MN-0001.cram	9d2d792dd1508267c6609edf9964ef3f	37467717958	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-145MN-0001/GTEX-145MN-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MN-0001-SM-7DROT.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MN-0001-SM-7DROT.crai
GTEX-145MO-0001-SM-7DROL	G80551_GTEX-145MO-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-145MO-0001/GTEX-145MO-0001.cram	5c896266759db9033ba41dff5ddc01af	77775163447	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-145MO-0001/GTEX-145MO-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MO-0001-SM-7DROL.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-145MO-0001-SM-7DROL.crai
GTEX-146FH-0002-SM-6WSBB	G77360_GTEX-146FH-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-146FH-0002/GTEX-146FH-0002.cram	da8380188f5e0f9c15b1f04f76f3666e	42646780594	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-146FH-0002/GTEX-146FH-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-146FH-0002-SM-6WSBB.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-146FH-0002-SM-6WSBB.crai
GTEX-146FQ-0003-SM-6WSCH	G77360_GTEX-146FQ-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-146FQ-0003/GTEX-146FQ-0003.cram	6043eb5e5180b5eb92d3fc102fe5ef3c	48530984022	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-146FQ-0003/GTEX-146FQ-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-146FQ-0003-SM-6WSCH.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-146FQ-0003-SM-6WSCH.crai
GTEX-146FR-0004-SM-6WSBD	G77360_GTEX-146FR-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-146FR-0004/GTEX-146FR-0004.cram	476ecf59396e93edf6a3298d85bbf0f7	48248159683	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-146FR-0004/GTEX-146FR-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-146FR-0004-SM-6WSBD.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-146FR-0004-SM-6WSBD.crai
GTEX-14753-0003-SM-6WSBF	G77360_GTEX-14753-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-14753-0003/GTEX-14753-0003.cram	28a9661b9a58bc1d542da3ee4602dd53	45855916815	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-14753-0003/GTEX-14753-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14753-0003-SM-6WSBF.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14753-0003-SM-6WSBF.crai
GTEX-1477Z-0003-SM-6WSBA	G77360_GTEX-1477Z-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-1477Z-0003/GTEX-1477Z-0003.cram	1ea2b2da420a5e66ed560664f8ac1b1c	50944772567	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-1477Z-0003/GTEX-1477Z-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1477Z-0003-SM-6WSBA.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1477Z-0003-SM-6WSBA.crai
GTEX-147F3-0002-SM-6WSBE	G77360_GTEX-147F3-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-147F3-0002/GTEX-147F3-0002.cram	24b9caa7079e56d51db9819804626d20	51632607921	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-147F3-0002/GTEX-147F3-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-147F3-0002-SM-6WSBE.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-147F3-0002-SM-6WSBE.crai
GTEX-147F4-0003-SM-6WSBG	G77360_GTEX-147F4-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-147F4-0003/GTEX-147F4-0003.cram	0385a9874661424c8c506393e4ae9ce5	51499943297	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-147F4-0003/GTEX-147F4-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-147F4-0003-SM-6WSBG.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-147F4-0003-SM-6WSBG.crai
GTEX-147GR-0003-SM-6WSBC	G77360_GTEX-147GR-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-147GR-0003/GTEX-147GR-0003.cram	5598e014982deb6b274a18ef254bead5	53296048561	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77360/GTEX-147GR-0003/GTEX-147GR-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-147GR-0003-SM-6WSBC.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-147GR-0003-SM-6WSBC.crai
GTEX-147JS-0003-SM-7DRO2	G80551_GTEX-147JS-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-147JS-0003/GTEX-147JS-0003.cram	5bc7a0785d6e4b9b89adb2346f617b3b	34337448762	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-147JS-0003/GTEX-147JS-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-147JS-0003-SM-7DRO2.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-147JS-0003-SM-7DRO2.crai
GTEX-148VI-0002-SM-7DROU	G80551_GTEX-148VI-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-148VI-0002/GTEX-148VI-0002.cram	32755094d16c713dc3629afccc251d89	35724045934	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-148VI-0002/GTEX-148VI-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-148VI-0002-SM-7DROU.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-148VI-0002-SM-7DROU.crai
GTEX-148VJ-0002-SM-7DRO4	G80551_GTEX-148VJ-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-148VJ-0002/GTEX-148VJ-0002.cram	57065ac14e4454b894580f5db4a97289	39438356971	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-148VJ-0002/GTEX-148VJ-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-148VJ-0002-SM-7DRO4.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-148VJ-0002-SM-7DRO4.crai
GTEX-1497J-0004-SM-7DRPQ	G80551_GTEX-1497J-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-1497J-0004/GTEX-1497J-0004.cram	9383e1fa2fc3eb579c29ac10f595cf19	39618934730	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-1497J-0004/GTEX-1497J-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1497J-0004-SM-7DRPQ.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1497J-0004-SM-7DRPQ.crai
GTEX-14A5H-0004-SM-7DRO9	G80551_GTEX-14A5H-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14A5H-0004/GTEX-14A5H-0004.cram	c2677bad0181678fd62f3343b365f3b7	76368603248	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14A5H-0004/GTEX-14A5H-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14A5H-0004-SM-7DRO9.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14A5H-0004-SM-7DRO9.crai
GTEX-14A5I-0004-SM-7DRO1	G80551_GTEX-14A5I-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14A5I-0004/GTEX-14A5I-0004.cram	252106329f47295df677374c88162b24	79341888825	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14A5I-0004/GTEX-14A5I-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14A5I-0004-SM-7DRO1.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14A5I-0004-SM-7DRO1.crai
GTEX-14A6H-0003-SM-7DROY	G80551_GTEX-14A6H-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14A6H-0003/GTEX-14A6H-0003.cram	9beea284a7b590af4132d33dd9c81729	39885044639	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14A6H-0003/GTEX-14A6H-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14A6H-0003-SM-7DROY.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14A6H-0003-SM-7DROY.crai
GTEX-14ABY-0003-SM-7DRQD	G80551_GTEX-14ABY-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14ABY-0003/GTEX-14ABY-0003.cram	0dac814ed017754f432014e80afbad5b	37399623578	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14ABY-0003/GTEX-14ABY-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14ABY-0003-SM-7DRQD.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14ABY-0003-SM-7DRQD.crai
GTEX-14AS3-0003-SM-7DRO8	G80551_GTEX-14AS3-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14AS3-0003/GTEX-14AS3-0003.cram	c941dacb70164d83e64751c29270e4c6	39675622966	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14AS3-0003/GTEX-14AS3-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14AS3-0003-SM-7DRO8.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14AS3-0003-SM-7DRO8.crai
GTEX-14ASI-0001-SM-7DROX	G80551_GTEX-14ASI-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14ASI-0001/GTEX-14ASI-0001.cram	52faf1a5ccdafa7c4bf7da21026fc298	80906038092	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14ASI-0001/GTEX-14ASI-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14ASI-0001-SM-7DROX.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14ASI-0001-SM-7DROX.crai
GTEX-14B4R-0004-SM-7DRQ2	G80551_GTEX-14B4R-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14B4R-0004/GTEX-14B4R-0004.cram	4c8cbfd86c6192ade638feda3b753920	32946069346	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14B4R-0004/GTEX-14B4R-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14B4R-0004-SM-7DRQ2.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14B4R-0004-SM-7DRQ2.crai
GTEX-14BIL-0004-SM-7DRO6	G80551_GTEX-14BIL-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14BIL-0004/GTEX-14BIL-0004.cram	4d074da476df83fe8831f1ae72cbca9e	34326870094	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14BIL-0004/GTEX-14BIL-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14BIL-0004-SM-7DRO6.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14BIL-0004-SM-7DRO6.crai
GTEX-14BIM-0002-SM-7DROA	G80551_GTEX-14BIM-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14BIM-0002/GTEX-14BIM-0002.cram	fb7edbd9db52da97058439b336519b1d	40580327499	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14BIM-0002/GTEX-14BIM-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14BIM-0002-SM-7DROA.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14BIM-0002-SM-7DROA.crai
GTEX-14BIN-0004-SM-7DROI	G80551_GTEX-14BIN-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14BIN-0004/GTEX-14BIN-0004.cram	3b54b1cde65ba62418c19da3607020a8	39569277165	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14BIN-0004/GTEX-14BIN-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14BIN-0004-SM-7DROI.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14BIN-0004-SM-7DROI.crai
GTEX-14BMU-0003-SM-7DRNV	G80551_GTEX-14BMU-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14BMU-0003/GTEX-14BMU-0003.cram	bc5fcb0613888d25d5f1a8573b72e415	36771877939	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14BMU-0003/GTEX-14BMU-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14BMU-0003-SM-7DRNV.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14BMU-0003-SM-7DRNV.crai
GTEX-14BMV-0002-SM-7DRNQ	G80551_GTEX-14BMV-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14BMV-0002/GTEX-14BMV-0002.cram	01e18ba8925337e2fce2801f2d190b2d	33416769530	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14BMV-0002/GTEX-14BMV-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14BMV-0002-SM-7DRNQ.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14BMV-0002-SM-7DRNQ.crai
GTEX-14C38-0003-SM-7DRO3	G80551_GTEX-14C38-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14C38-0003/GTEX-14C38-0003.cram	b0909bbeb3d1f2ca1ead543cafc8726d	36022406081	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14C38-0003/GTEX-14C38-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14C38-0003-SM-7DRO3.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14C38-0003-SM-7DRO3.crai
GTEX-14C39-0004-SM-7DROE	G80551_GTEX-14C39-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14C39-0004/GTEX-14C39-0004.cram	078ad2dda1f0a90390f4a4fef431ab12	33859349417	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14C39-0004/GTEX-14C39-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14C39-0004-SM-7DROE.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14C39-0004-SM-7DROE.crai
GTEX-14C5O-0002-SM-7DRQF	G80551_GTEX-14C5O-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14C5O-0002/GTEX-14C5O-0002.cram	022a3da1e172219ec7475503010f08b5	34080845434	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14C5O-0002/GTEX-14C5O-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14C5O-0002-SM-7DRQF.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14C5O-0002-SM-7DRQF.crai
GTEX-14DAQ-0004-SM-7DROH	G80551_GTEX-14DAQ-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14DAQ-0004/GTEX-14DAQ-0004.cram	c56209da89f5ce2be44153ee2e15dcae	38276151094	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14DAQ-0004/GTEX-14DAQ-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14DAQ-0004-SM-7DROH.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14DAQ-0004-SM-7DROH.crai
GTEX-14DAR-0004-SM-7DROF	G80551_GTEX-14DAR-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14DAR-0004/GTEX-14DAR-0004.cram	956a67b2d3de4028b8ca07c81dcef949	35404635515	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14DAR-0004/GTEX-14DAR-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14DAR-0004-SM-7DROF.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14DAR-0004-SM-7DROF.crai
GTEX-14E1K-0003-SM-7DROG	G80551_GTEX-14E1K-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14E1K-0003/GTEX-14E1K-0003.cram	ae58b752acf903ba524d821af6ac2717	38719886132	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14E1K-0003/GTEX-14E1K-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14E1K-0003-SM-7DROG.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14E1K-0003-SM-7DROG.crai
GTEX-14E6C-0002-SM-7DROW	G80551_GTEX-14E6C-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14E6C-0002/GTEX-14E6C-0002.cram	f46407daae746a2295521c3f03ff4fc1	39516271989	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14E6C-0002/GTEX-14E6C-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14E6C-0002-SM-7DROW.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14E6C-0002-SM-7DROW.crai
GTEX-14E6D-0002-SM-7DROV	G80551_GTEX-14E6D-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14E6D-0002/GTEX-14E6D-0002.cram	682047e5b0f392def3ef6ea841e4b854	40647784468	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14E6D-0002/GTEX-14E6D-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14E6D-0002-SM-7DROV.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14E6D-0002-SM-7DROV.crai
GTEX-14E6E-0001-SM-7DRNZ	G80551_GTEX-14E6E-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14E6E-0001/GTEX-14E6E-0001.cram	e6424ac72f761005929f01b720ac8967	32330730847	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14E6E-0001/GTEX-14E6E-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14E6E-0001-SM-7DRNZ.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14E6E-0001-SM-7DRNZ.crai
GTEX-14E7W-0001-SM-7DROS	G80551_GTEX-14E7W-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14E7W-0001/GTEX-14E7W-0001.cram	7efdffef70c0b4a05441b5a40b67ce6f	35405884719	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14E7W-0001/GTEX-14E7W-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14E7W-0001-SM-7DROS.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14E7W-0001-SM-7DROS.crai
GTEX-14H4A-0003-SM-7DRO5	G80551_GTEX-14H4A-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14H4A-0003/GTEX-14H4A-0003.cram	6e52ac49154f935d76057104a197f518	38467867222	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-14H4A-0003/GTEX-14H4A-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14H4A-0003-SM-7DRO5.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-14H4A-0003-SM-7DRO5.crai
